timestamp,idx,path,c1,c2,c3,p1,p2,p3
1613832838.4881668,16,short_path,38634,157540,157503,0.0,0.0,0.0
1613832838.576051,16,short_path,38714,157913,157838,0.0,0.0,0.0
1613832838.577507,0,long_path,8271,26507,8531,0.0,0.0,0.0
1613832838.6656609,16,short_path,38746,158090,158006,0.0,0.0,0.0
1613832838.66693,0,long_path,8268,8528,8560,0.0,0.0,0.0
1613832838.755597,16,short_path,38735,158094,158072,0.0,0.0,0.0
1613832838.770567,0,long_path,8256,8524,8340,0.0,0.0,0.0
1613832838.845854,16,short_path,38694,157841,157788,0.0,0.0,0.0
1613832838.8470259,0,long_path,8213,8555,8457,0.0,0.0,0.0
1613832838.936085,16,short_path,38631,157613,157567,0.0,0.0,0.0
1613832838.937418,0,long_path,8269,8531,8545,0.0,0.0,0.0
1613832839.0259168,16,short_path,38603,157420,157396,0.0,0.0,0.0
1613832839.027221,0,long_path,8252,8487,8516,0.0,0.0,0.0
1613832839.115297,16,short_path,38458,157303,157248,0.0,0.0,0.0
1613832839.116161,0,long_path,8255,8558,8525,0.0,0.0,0.0
1613832839.2058449,16,short_path,38570,157285,157262,0.0,0.0,0.0
1613832839.207181,0,long_path,8258,8506,8523,0.0,0.0,0.0
1613832839.2957351,16,short_path,38521,157321,157290,0.0,0.0,0.0
1613832839.311188,0,long_path,8280,8490,8576,0.0,0.0,0.0
1613832839.3857,16,short_path,38559,157306,157256,0.0,0.0,0.0
1613832839.387018,0,long_path,8278,8512,8532,0.0,0.0,0.0
1613832839.475845,16,short_path,38502,157518,157146,0.0,0.0,0.0
1613832839.476764,0,long_path,8525,8732,8525,0.0,0.0,0.0
1613832839.565644,16,short_path,38510,157039,157027,0.0,0.0,0.0
1613832839.56759,0,long_path,8225,8377,8519,0.0,0.0,0.0
1613832839.655821,16,short_path,38490,157024,156991,0.0,0.0,0.0
1613832839.65694,0,long_path,8247,8487,8485,0.0,0.0,0.0
1613832839.746049,16,short_path,38488,157004,156977,0.0,0.0,0.0
1613832839.7472708,0,long_path,8301,8537,8502,0.0,0.0,0.0
1613832839.850635,16,short_path,38477,157001,156993,0.0,0.0,0.0
1613832839.8519511,0,long_path,8295,8475,8521,0.0,0.0,0.0
1613832839.925524,16,short_path,38469,156983,156950,0.0,0.0,0.0
1613832839.926434,0,long_path,8297,8519,8540,0.0,0.0,0.0
1613832840.015716,16,short_path,38452,157003,156967,0.0,0.0,0.0
1613832840.0170739,0,long_path,8241,8482,8504,0.0,0.0,0.0
1613832840.1060119,16,short_path,38441,157030,156964,0.0,0.0,0.0
1613832840.1090372,0,long_path,8271,8550,8534,0.0,0.0,0.0
1613832840.195782,16,short_path,38383,156797,156729,0.0,0.0,0.0
1613832840.196935,0,long_path,8231,8508,8455,0.0,0.0,0.0
1613832840.286172,16,short_path,38348,156660,156619,0.0,0.0,0.0
1613832840.287487,0,long_path,8371,8490,8526,0.0,0.0,0.0
1613832840.376401,16,short_path,38372,156605,156556,0.0,0.0,0.0
1613832840.377596,0,long_path,8267,25497,8541,0.0,0.0,0.0
1613832840.481177,16,short_path,38331,156526,156482,0.0,0.0,0.0
1613832840.4825878,0,long_path,8253,8531,8515,0.0,0.0,0.0
1613832840.5561018,16,short_path,38341,156501,156493,0.0,0.0,0.0
1613832840.5572338,0,long_path,8294,8519,8562,0.0,0.0,0.0
1613832840.646058,16,short_path,38338,156501,156348,0.0,0.0,0.0
1613832840.647465,0,long_path,8232,8496,8494,0.0,0.0,0.0
1613832840.736067,16,short_path,38329,156520,156466,0.0,0.0,0.0
1613832840.7374442,0,long_path,8266,8524,8492,0.0,0.0,0.0
1613832840.8262138,16,short_path,38312,156466,156416,0.0,0.0,0.0
1613832840.841176,0,long_path,8247,8522,8505,0.0,0.0,0.0
1613832840.916161,16,short_path,38217,156341,156264,0.0,0.0,0.0
1613832840.917435,0,long_path,8252,8525,8525,0.0,0.0,0.0
1613832841.00617,16,short_path,38222,156102,156086,0.0,0.0,0.0
1613832841.007472,0,long_path,8252,8530,8497,0.0,0.0,0.0
1613832841.0960598,16,short_path,38328,156095,156033,0.0,0.0,0.0
1613832841.097445,0,long_path,8275,8511,8479,0.0,0.0,0.0
1613832841.185843,16,short_path,38224,156047,155973,0.0,0.0,0.0
1613832841.187119,0,long_path,8267,8520,8481,0.0,0.0,0.0
1613832841.275896,16,short_path,38202,155987,155929,0.0,0.0,0.0
1613832841.277132,0,long_path,8550,8510,8488,0.0,0.0,0.0
1613832841.366219,16,short_path,38251,156193,156126,0.0,0.0,0.0
1613832841.3675132,0,long_path,8239,25139,8494,0.0,0.0,0.0
1613832841.4565299,16,short_path,38279,156330,156280,0.0,0.0,0.0
1613832841.457891,0,long_path,8253,8517,8511,0.0,0.0,0.0
1613832841.546144,16,short_path,38285,156376,156240,0.0,0.0,0.0
1613832841.547499,0,long_path,8242,8530,8876,0.0,0.0,0.0
1613832841.651146,16,short_path,38290,156413,156370,0.0,0.0,0.0
1613832841.652509,0,long_path,8246,8499,8512,0.0,0.0,0.0
1613832841.72618,16,short_path,38250,156159,156120,0.0,0.0,0.0
1613832841.727454,0,long_path,8261,8459,8537,0.0,0.0,0.0
1613832841.816108,16,short_path,38246,156130,156073,0.0,0.0,0.0
1613832841.817394,0,long_path,8252,8532,8546,0.0,0.0,0.0
1613832841.905799,16,short_path,38181,156115,156055,0.0,0.0,0.0
1613832841.907201,0,long_path,8259,8491,8506,0.0,0.0,0.0
1613832841.995949,16,short_path,38205,156060,155994,0.0,0.0,0.0
1613832841.9970932,0,long_path,8257,8493,8522,0.0,0.0,0.0
1613832842.085644,16,short_path,38215,156028,156006,0.0,0.0,0.0
1613832842.086655,0,long_path,8300,8527,8506,0.0,0.0,0.0
1613832842.17603,16,short_path,38171,156000,155968,0.0,0.0,0.0
1613832842.177289,0,long_path,8257,8496,8517,0.0,0.0,0.0
1613832842.266294,16,short_path,38182,156022,155959,0.0,0.0,0.0
1613832842.267606,0,long_path,8554,8520,8478,0.0,0.0,0.0
1613832842.3560221,16,short_path,38165,156072,156023,0.0,0.0,0.0
1613832842.357505,0,long_path,8230,8652,8509,0.0,0.0,0.0
1613832842.446267,16,short_path,38129,155941,155669,0.0,0.0,0.0
1613832842.44768,0,long_path,8240,8500,8404,0.0,0.0,0.0
1613832842.5356119,16,short_path,38156,155845,155793,0.0,0.0,0.0
1613832842.536812,0,long_path,8305,8514,8510,0.0,0.0,0.0
1613832842.625891,16,short_path,38122,155792,155732,0.0,0.0,0.0
1613832842.627131,0,long_path,8262,8484,8523,0.0,0.0,0.0
1613832842.715915,16,short_path,38097,155732,155663,0.0,0.0,0.0
1613832842.7171001,0,long_path,8244,8548,8470,0.0,0.0,0.0
1613832842.806098,16,short_path,38103,155706,155676,0.0,0.0,0.0
1613832842.807468,0,long_path,8229,8510,8537,0.0,0.0,0.0
1613832842.8960588,16,short_path,37921,155740,155694,0.0,0.0,0.0
1613832842.897435,0,long_path,8294,8489,8501,0.0,0.0,0.0
1613832842.986068,16,short_path,38095,155793,155757,0.0,0.0,0.0
1613832842.9874098,0,long_path,8272,8483,8499,0.0,0.0,0.0
1613832843.0758011,16,short_path,38049,155866,155818,0.0,0.0,0.0
1613832843.0769129,0,long_path,8251,8499,8514,0.0,0.0,0.0
1613832843.166069,16,short_path,38079,155694,155653,0.0,0.0,0.0
1613832843.16733,0,long_path,8241,8507,8505,0.0,0.0,0.0
1613832843.255609,16,short_path,38070,155093,155606,0.0,0.0,0.0
1613832843.257078,0,long_path,8561,8167,8483,0.0,0.0,0.0
1613832843.345543,16,short_path,38072,155633,155488,0.0,0.0,0.0
1613832843.3466601,0,long_path,8246,8503,8498,0.0,0.0,0.0
1613832843.451068,16,short_path,38060,155635,155577,0.0,0.0,0.0
1613832843.452427,0,long_path,8212,8541,8519,0.0,0.0,0.0
1613832843.541286,16,short_path,38097,155632,155611,0.0,0.0,0.0
1613832843.542513,0,long_path,8319,8476,8547,0.0,0.0,0.0
1613832843.616132,16,short_path,38077,155669,155625,0.0,0.0,0.0
1613832843.617613,0,long_path,8254,8526,8484,0.0,0.0,0.0
1613832843.705615,16,short_path,37954,155697,155681,0.0,0.0,0.0
1613832843.706822,0,long_path,8233,8487,8529,0.0,0.0,0.0
1613832843.810745,16,short_path,38086,155775,155749,0.0,0.0,0.0
1613832843.812185,0,long_path,8256,8501,8530,0.0,0.0,0.0
1613832843.88584,16,short_path,38069,155599,155547,0.0,0.0,0.0
1613832843.8869,0,long_path,8217,8474,8526,0.0,0.0,0.0
1613832843.9761589,16,short_path,38060,155538,155486,0.0,0.0,0.0
1613832843.977452,0,long_path,8240,8496,8499,0.0,0.0,0.0
1613832844.0656111,16,short_path,37992,155561,155503,0.0,0.0,0.0
1613832844.066562,0,long_path,8273,8471,8508,0.0,0.0,0.0
1613832844.1558359,16,short_path,38083,155547,155521,0.0,0.0,0.0
1613832844.156859,0,long_path,8276,24505,8498,0.0,0.0,0.0
1613832844.245572,16,short_path,38061,155567,155521,0.0,0.0,0.0
1613832844.2470558,0,long_path,8232,8372,8547,0.0,0.0,0.0
1613832844.336117,16,short_path,38109,155674,155499,0.0,0.0,0.0
1613832844.337365,0,long_path,8269,8502,8474,0.0,0.0,0.0
1613832844.440866,16,short_path,38130,155770,155791,0.0,0.0,0.0
1613832844.4421802,0,long_path,8260,8495,8516,0.0,0.0,0.0
1613832844.515798,16,short_path,38206,156242,156180,0.0,0.0,0.0
1613832844.516793,0,long_path,8281,8544,8488,0.0,0.0,0.0
